text,label
btw roo terima kasih rekomendasinyaa suka banget sama ini au benaran deh tt aku sampai sakit perut ketawa mulu,3
plis jangan lihat rep gue dulu malu untung deh di hapus,1
hiyahiyahiya terpesona ku pada pandangan pertama dan tak kuasa menahan emosi,0
cinta tak suka berlamalama dalam kesedihan just move on,2
heh kenapa menyesak banget ini pagi baca beginian sedih aing,5
bangsat tribute no bencana no mau mengalahkan ini kayaknya,0
kalo malas ngecas dan suka banget pakai headset mending yang kabel,4
bukan ganti sih tapi suka bikin oleng bangtan tuh kuat banget daya tariknya,4
ya sepi kan masih pagi ini tapi pasar rame deh kayak nya,4
sedih banget anna,5
schapp pendaftaran ut bisa lewat snm enggak sih trivia pada statistika inferensial distribusi normal disebut juga distribusi gauss,4
semangat kakak,2
cakep gemoy dan suka julid pas banget jadi abang angkat makin sayang,3
baru kenal baru mau nyapa sudah dilirikint tajem banget sampai mau copot matanya santai kali mbak,4
berlaku buat seller juga sih kalo sudah ada yang take at least ngabarin ke calon buyernya biar samasama enak kalo samasama ghosting ya bagaimana wkwk ngeri juga,1
gua masih kaget seriusan,1
aku sudah pernah menonton kisah seperti ini sebelumnya dan aku benci endingnya,0
baru lihat kabar denise astaga andwee,4
sudah di share ke base belum fan sedih banget liatnyaa,5
dengan berlindung merasa punya hak imunitas dpr ih bodoh amat saya enggak pilih dia sebagai perwakilan rakyat sok orang sunda diam wae santet saja dari jarak jauh sih orang pdi p itu nanti nglunjak dan besar kepala nya sih anjing,0
ada orang cewek mengomongnya halus banget enggak pernah mengomong kasar enggak pernah marah sekarang dia jadi sister di gereja katolik,4
ini kok orang komennya dia pada softie ya galak woi dia galak amat apalagi kalo aku belum tidur beuh kena marah wkwk dia baik selalu jadi penyemangat terus kalo aku merasa insecure moga kita bisa ketemu ye pengin fangirling bareng ann,2
rich itu sudah lama sekali rich ngehapus sebagian memorinyaa kaah kayak dia benci sekali memori itu dan dia gamauu ingat,0
risol kenapa enak banget ya,2
gue suka banget baking wkwk,3
pakai spaylater enak banget apalagi bonus shopee banyak free ongkir aku pengguna baru shopee suka banget contohnya ini lagi perlu tapi belum gajian spaylater membantu bangetjadi belanja dulu bayarnya nanti pas gajian,3
start ke saja yuk hi kak lagi cari app prem pengin cepat juga ada nih lengkap fast respon testimoni on pinned ya yuk langsung dm t jual netflix murah spotify wetv kaget nikah all of us are dead,4
banget sama orang yang kalo di ajak bicara suka mengomong hah,4
kakakk suka banget sama au nya semangat terus berkaryanya kak,3
awalnya iseng iseng doang suka eh malah keterusan jadi sayang wkwk,3
beberapa menit keadaan menjadi canggung takemichi bingung ingin mengobrol tentang apa dan benci dalam situasi ini sampai dengan berani dia mengatakan apa yang ada di kepalanya takemichi dradrakenkun draken hmm,4
bukan emosian mbak tapi bikin emosi,0
malah enak,2
bodoh itu mah xixi,2
ada banget kan paniknya lo hahhaa eh eh kenapa mengira sakit gatauny bego,0
wkwkwk mana uah mau end kan memang sih adnan suka banget bikin kita kepikiran wkwkkw,2
lah siapa lagi wkwk teman sedih senang aku dari lama banget yaampun dia mau curhat saja aku rela ghosting dunia,4
biyar semangat,2
happy birthday minju noona semoga makin sukses dan makin bahagia ya gbu,2
lama menyebalkan banget ya anak hasil keluarga bahagia ini,0
semangat buat hari ini ya lu deserve tapi be happy anw jangan lupa sarapan agas,2
bisa jadi tuh kak di sini juga kemarin begitu benaran masih abang ini sih tapi semoga hari ini cerah,2
pagi neng semangat sekolahnya,2
terus kayak kalau seokjini lagi ganteng banget yang edann ganteng pisan tuh suka kagetz,3
enggak biasa banget weekend padahal suami bangun pagi jogging menawari aku mau makan apa dan langsung dibeliin lanjut sarapan bareng kesambet apa dia,1
semangat puasanya an,2
percayalah tidak ada wanita yang baikbaik saja ketika mengetahui pasangannya berkomunikasi dengan mantannya,4
kapan coba gua bisa kayak teman gua yang berani dekati cowok yang dia suka duluan pengin banget dekat sama crush setidaknya jadi teman dekat saja deh,3
sayangku wajamu genit mesraaku suka banget sayang,3
wah ikut senang selamat ulang tahun sender boleh aku pakai twibbonnya juga,2
sakit tenggorokan awalnya terus jadi demam naik turun kepala suka pusing banget terus flu dan batuk deh kalo nemj gejala begitu mending swab pcr saja kalo memang entar suruh lapor ke puskesmasrtmu kalo memang gejala ringan disuruh isoman saja rajin rajin berjemur makan sehat vitamin diperbanyak,4
halo jas mau penghasilan tambahan dari hp saja minat bisa jpri,4
tapi dimimpi aku akrab sama teman lama aku yang sudah gasaling nyapa sudah tahu yang dia memutuskan gatemenan sama aku ih sedih banget tapi merasa bahagia bisa seakrab dulu meski di mimpi,5
takut kesushi,1
pagi ujaann enak banget buat tidur,2
ih malu mau bilang nanti pas libur semester pulang lagi,1
biasa saja biar bunuh orang pun nama ya cebong pasti benar coz cebong sudah jadi tuhan ya rezim sabar saja yang waras,4
selamat pagi kakak kutetap semangat dan ceria kita ya kak,2
asu pjj lagi deh enak ptm padahal,0
menjalani operasi pada senin januari sejak itu ia menerima perawatan rawat inap dan tes pacarnya negatif sebelum keluar dari rumah sakit jimin tidak menunjukkan gejala luar biasa selama berada di rumah sakit dia menderita sakit tenggorokan ringan saat masuk ke rumah sakit,4
soale takut ada yang macam macam kalo bawa teman kan seenggaknya ada yang bisa bantuin,1
harusnya tadi beli itu lupa nama membanyaki soalnha enak,5
selamat pagi sakit apa kak saya juga kurang enak badan nih,5
enggak suka banget kalau ujungnya kayak ngebandingin kerja keras orang kayak apa anjer masing orang sudah kerja keras sebisa mereka,0
akhir nya costum aku datang sekian lama menunggu paling suka banget blakang terbuka depan terbuka yuk yang mau bo hari ini dan mau isi slot buat malam minggu nanti langsung dm saja wajib dp,2
lah lah kaget dong aku kok kamu malah sedih,1
februari hari ter shibal banget kenapa begitu lo di bikin jatuh di depan jalanan mana di perlihatkan banyak orang sakit sama malu nya netral februari prik,0
lah kan pada salty ngapa deh aku baru twt kaget anjir,1
serius takut salah info,1
semangatjangan cengengsini cerita sama kita,4
takut enggak bisa memerankan bapak min yoongi dengan baique karena yoongi itu kayak diam diam begitu kan nah gue rada petakilan sama takut kalo disuruh show off ke savage an nya tuh gue enggak sampai begitu,1
betull itu enak,4
sudah gue tebak dari kemarin gue khawatir mereka bakal turun ya benar saja turun terus ini gue jual produknya bagaimana anjirrrrr masa itu liplipan gue pakai bangun tidur gue pakai yang mocha nanti siang gue pakai dahlia sore gue pakai sweet malam mau tidur gue pakai romantic,0
gue juga takut,1
gue kaget banget,1
pantesan gelarnya diduga palsu minimal hasil nyuap sok keren gunakan istilah coattail coat tail buzzer yang profesornya saja kualitasnya begini apalagi yang cuma ikut liqo minggu,4
sebb itu kalau orang macam nih nak jalan aku buat kali tahu je selamba je jalan kau kali deh hak nak halang jalan orang kecuali ambulans bodoh,0
sedih aku tuh melihatnya,5
wkwkwk santai saja ayok mutualan sini,2
ketularan kaget pengawasan enggak beres,1
mari tahun semua bangsa ini pilih pks agar negara indonesia bisa seperti syiria irak yaman iran afganisthan karena sebagai bagus indonesia bosan kan kalau adem ayem saja kan bahagia kalau lagi bercinta sebelah kita bom meledak truss ada yang jual anak gadis kita bisa beli,4
hal yang sedih pagi ini adalah saat aku merasa kasihan sama diri sendiri saat sadar diri banyak hal yang harus diperbaiki saat sadar kalo aku enggak boleh terusan kayak begini saat aku harus lebih berani untuk terima perubahan saat aku harus menguatkan diri untuk sekedar mencoba,5
open santai ya,4
sedih sebenarnya,5
akhirnya syuting lagi semangat sayang,2
bentar lagi ya riin kalo rumah sepi langsung pergi,4
gua duduk sebelahan sama kak ji tapi kita chattingan lewat hp terus dia ketawanya awokwok gua reflej balas aneh banget ketawa lu habis itu dia marah mengambek begitu wkwk,2
kaget melihat notif disebut kqkwkw,2
f orang yang suka mengganggu biarkan saja mbak yuk nanti jika dia capek lak ya berhenti sendiri atau diam karena kelelahan,4
enak loh lagunya,2
kuota aku habis hm sedih,5
pickaw punya dendam kayak nya,0
terong enggak enak flop banget,2
sedih sih cuma bagaimana,5
welcome back denise sedih banget baca pengumuman dari kamu pagi ini apalagi lihat insta story kamu yang foto sama member but walaupun kalian terpisah sekarang aku akan tetap selalu dukung kalian,5
ikr diorang sampai macam itu sekali benci dekat lucas tanpa buat sebarang usul priksa duluknapa dia dah debut dkt tahun lebih baru nk buka mulut pasal nih kan siap ada lumis upah private investigator untuk siasat issue nih memang kerje sasaeng ah sebab dia haters lucas,4
ini ig lagi rame pap foto ayang wkwkw terus jadi tau deh bias temenku ini siapa saja soalnya pada ngepost foto oppa begitu kan terpantau enggak ada yang bias winner nih bagaimana kecewa,5
pengin mengumpat seperti biasa,0
malu tapi gue enggak diapakan mer wkwk sudah dibalikin begitu saja dia tes detak jantung doang kali ya gue benaran degan soalnya tapi ya tetap enggak ada yang berubah cuma memang tau sih kalo dipretelin tettep takut,1
selamat pagi semangat semoga segera bigwin ya,2
semangat terus berkarya kak,2
semangat buat hari ini ya lu deserve tapi be happy anw jangan lupa sarapan,2
bukan benci lebih tepatnya kecewa kemarin sih enggak sekarang iya hari esok ya enggak tau tapi biasanya kecewa itu terbawa sampai kapanpun sih jadi ya silakan bawa semua barangbarang mu ambil kembali sisa sisa kehadiran mu agar yang tersisa hanyalah kisah mu saja,5
marah mulu perasaan,0
iya tuh bapak emak gue memang bodoh,0
aww biasa saja enggak,4
eh kau tidak pernah merancang kejatuhan orang kau benci dengan perempuan lain kah,0
aku bingung mau sedih atau senang i vote for for the at the,5
hmm enak sih tapi manis banget wkkwkw,2
takut enggak bisa makan,1
alhamdulillah selamat senderr semangat,2
wah sekolah semangat ya,2
aku dendam sama ntu dua orang itu,0
bdsm bangun dengan semangat mengkangen,2
takut aku kecewa,1
semangat pagi jangan lupa sarapan,2
mimpi zombie terus drama banget lah sedih begitu akhirnya gja kegigit dan jadi zombie tapi zombie yang sadar begitu bisa ngendaliin diri terus ada anak svt lupa siapa,5
txt members juga lagi pada sepi sepi saja kayaknya lagi ada schedule ya kemarin,4
itu namanya pembodohan kok mau ya kdrt dihalalkan demi menutupi aib pria ini ustazah bodoh bukannya membela kaum perempuan malah memberikan kesempatan pria besar kepala,0
beh mangkug tut bah malu nae,1
nontoon suka banget tapi eps sedikit banget terus ji tae kenapa mati,3
maksud lo mengajak ribut matcha enak banget woyy,0
jika engkau suka merendahkan kemungkinan cinta yang dekat maka engkau akan dilanda ldrisasi cinta,3
bagaimana sudah sadar betapa lucunya kamu yang pernah bodoh untuk seseorang yang bahkan tak pernah menganggapmu jika sudah mari tertawa bersama ngetawain perjuangan yang siasia serta harapan fiktif dengan luka yang nyata,5
ah enggak mengerti sama aturan kerumunan kena sanksi ada yang cuman denda ribu ada yang kena juta ada yang juta plus penjara bulanah sudahlah capek sama yang beginian maafkan saya yang bodoh dan dungu ini,5
ajuin saja kenapa takut untuk mencoba ragu mundur saja,0
sedih tapi juga lega akhirnya ada kejelasan walaupun bukan announcement langsung dari agency good luck mm we always support you no matter what happens,5
ada rasa kesal ketika orang lain berprasangka atas apa yang kita kerjakan tapi seringkali kita tidak bisa mengkonfirmasi seluruh pekerjaan yang kita lakukan,4
ada kabar kalau smt ini masih tuweb nder dari upbjj ku belum pasti,4
sender jangan sedih bisa jadi nanti sender langsung diketemuin sama jodoh sender,5
jangan melihat masa lalu lebih baik dari saat ini karena hanya buatmu sulit temukan bahagia untuk dirimu sendiri just be happy,2
banyaknya petani yang tersebar di seluruh indonesia menteri bumn gagas program energi tani et dengan tujuan membumikan semangat bertani sehingga para petani menghasilkan produkproduk pertanian secara mandiri,4
pakai ikutan kaget segala,4
berharap ada yang cancel nendo bokuto dan akaashi yang di kyou biar bisa cowok langsung di web kyou saja mau ambil opslot tapi takut karena harga nya enggak murah dan rilisnya masih lama menunggu sampai ina lebih lama lagi tapi takut juga sih kalo enggak dapat lagi karena pasti war lagi wkwk,1
ada yang terlihat tenang padahal sedang berantakan ada yang terlihat bahagia padahal sedihnya luar biasa,4
ngeri banget sih,1
lebay banget anjir menangis sampai tersedu sedu kayak diapakan orang malu anjir,0
berkali kali ada debt colector ke rumah bertanya nama yang aku sendiri enggak kenal huhu takut,1
dari awal gue termasuk yang menikmati karyanya gofar walaupun memang bahasanya vulgar dan sebagainya tapi bukankah itu pilihan kalau kalian enggak suka yaudah enggak perlu nikmati karyanya lagian modelan gofar banyak banget kok luaran sana love gofar,3
gua benci sabtu,0
sudah resign dari tempat kerja tapi kok masih degdegan ya takut kalo ketemu mantan bos di jalan kenapa,1
kayaknya gue mati rasa enggak deng bukan mati rasa cuman belum move on saja makanya dibikin bawa perasaan enggak bawa perasaan bawa perasaan awalnya ditinggikan terus sekarang dijatuhkanpun enggak merasa sedih juga,4
takut tergoda membeli pc lain,1
film korea kenapa ya sekarang bagus banget jalan ceritanya makin cinta korea korean,3
yang paling babi dalam pergolakan politik pentadbiran di malaysia nih adalah geng mahiaddin azmin babi segala punca marah betul bila ingat balik,4
dia tuh anak word of affirmation banget bunda kayak aku wkwk maaf ya aku suka cheesy juga,3
suka banget sama mie goreng ayam bawang maknyuss,3
suka banget terima kasih ibu bapak dan eyang,3
atas nama ham guru dilarang marah pada muridnya polisi dilarang membunuh penjahat suami dilarang tegas pada istrinya orang tua dilarang ngekang anaknya kebanykan yang dinilai dilihat cuma tindakan nya bukan penyebab nya bisa jadi korban itu yang salah yang memancing kekerasan itu,4
bodoh ajgg,0
halo v apa kabar nih,4
lrt memang ajaib orangorang sebelah sana itu dan ini bukan yang pertama kalinya mereka kecewa karena termakan ekspetasi berlebihan mereka sendiri kan,4
mager seperti biasa,4
jangan khawatir kalau gavi araujo yang dikhawatirkan pindah dapat tawaran dari chelsea dengan gaji gede tuh,4
sayang biasa bioskop tuh buka jam berapa sih,4
aku lebih takut lihat biru japan ketemu bam,1
sendiri dan sepi aku ingin berlari menelusuri mimpi yang tak kunjung menepi,5
mau all goes well ya kakaak walaupun gitugitu saja like you said oh iya stay safe and stay healthy soalnya kasus di sana sudah mulai naik its concerning t t im doing all fine kok stres sedih dikit tapi gapapa aku kuat hihi,5
hi kak ryan diar konfirmasi terlebih dahulu apakah hanya pada saat akses apple tv saja atau akses lainnya juga kak diar,4
pengin mencoba tapi takut aneh rasanya rate cil untuk rasanya,1
