text,label
"lo aja kali yang terbebani aneh, kalau gamau nolongin yaudah gausah aneh banget si lu. gua aja gak terbebani malahan suka nawarin boncengan. kaaya baru bisa naik motor aj monyet.",0
"halo pahari samandiai,ada kabar gembira nih bagi para jagoan badminton di kalimantan gass skuy !!,ramaikan perebutan piala kepala bnnp kalteng pada turnamen badminton se-kalimantan tahun 2022 dalam rangka hut bnn ri ke-20.",2
sudah biasa,4
"dulu setiap lahan kosong bisa disulap jadi lapangan, sekarang kita memilih sewa untuk senang.",4
"malu banget anjirr, tadi ada yg teriak ""misi paket"", gue udah buru2 mau buka pintu, kirain paket gue udah dateng, taunya paketnya untuk rumah sebelah",1
takut ngga lulus kpi kah?,1
"banyak lagu yang aku suka tapi these days aku suka lagu the 1975 - robbers! kalau lagi mumet gitu rasanya releaving my stress out (even lyricsnya punya arti yang beda (_ ;)). anyway, aku tuh suka banget ngobrol soal musik!",3
pagi2 kok udah emosi,0
"kecantol lah ama suara jae karena suara dia tuh tipe tipe suara yang aku suka dari dulu dan mulai itu aku jadi kepo perform mereka kayak gimana, dan makin jatuh cinta sama jae karena permainan gitar nya dan yang paling bikin aku jadi jatuh cinta ke jae beneran adalah",3
"dia baik , dia tanggung jawab , dia perhatian , dia pengganti sosok papah,dia mengerti aku , orang tuanya sayang anggap aku seperti anaknya , dia tidak membiarkan ak sedih , selalu khawatir kalo aku kenapa napa.. and now , i lost him forever",5
semangat tinaa,2
hal paling sedih itu di saat gue ga tau mau ngeluh sama siapa,5
enak tapi,2
buat bass ada kak raska . kak raska ini dari dulu suka banget sama bass. makanya pas ada rencana bikin band langsung deh dia gercep buat ikut sebagai bassist,4
"tlong jgn bikin emosi pagi-pagi, aku lg puasa",0
kalo aku peluk ada yang marah gak?,4
"happy birthday tapi sedih season ni maybe tiada hadiah silverware with club epl sudah sah jauh ketinggalan. ucl je lah tinggal, itupun kalau mampu.",5
sahabat adalah mereka yg tahu bahwa ada sedih di matamu ketika seluruh dunia percaya dengan senyum di wajahmu.,4
"ketika kamu mengalami cinta sepihak, yaudaah santai ajaa.. kamu akan bernilai tinggi di mata orang yang tepat. cheers",4
yuuta t_____t semangat di sendai,2
bukan pens emyu namanye kalo gak ikut2an tolol,0
sabar sabar jgn emosi,0
"greget banget sih, suka banget sama kucing. tapi ga boleh melihara kucing.",3
"aku malu, aku malu",1
"dear! hi aku umur 19 punya sepupu cewe umur 22 nahh dia mau nikah trus dikira mua nya aku yg mau nikah, si sodaraku ini bilang intinya mukanya borosan aku, ada ngga sih skincare yg gabikin muka boros, sedih banget dikatain gitu :(",5
awal smt 3 ada rekrutmen buat asdos mo daftar maju mundur takut ilmuku belum cukup,1
makasih buat kamu yg selalu ada di saat senang dan sedih.. seneng rasanya ada yg temenin,2
"tapi tetep ga membenarkan kalo sampe harus kasarin pasangan. se marah apapun mentok banting barang aja, ga sampe nyentuh fisik",4
excited sebab dah lamaaaaa nak beli cincin. pastu dia selalu cakap dia tak biasa pakai cincin so tak suka sangat pakai so bila dia pakai tu ehehhehege seronokk,2
"denger kata, foto-in satu-satu mukanya. dan yang bilang jendral bintang 4, mantang pangkostrad. warga kehormatan kopassus dan tentunya pimpinan tertinggi angkatan darat. ngeri bos..wkwk",1
semangat terus berkarya kak!!,2
sampe skrg gw ngatau tadi pas dia di rs bocah yg takut sama dia cwk apa cwk,4
bangett plss sy suka banget bikin itu,3
masa pemulihan biasanya akan sangat membosankan tapi bisa juga menjadi titik utk berppikir jernih,4
"pesan saya kepada orang ahli agama atau ulama sekalipun,.berdirilah dijalur ilmu yg tegas dan benar jgn abu-abu sebab mereka para partai yg hanya butuh kalian disaat mereka butuh dukungan suara,.sifat yg demikian itu adalah munafik dan licik",4
guru gue campur campur aksennya anjir.. suka kudu teliti banget liattin gerak bibirnya t_t,0
"aku lbh suka pake exfo serum sih, tp jujurly somethinc bikin jatuh cinta bgt sih memang",3
no 3 sama 4 tolol banget bngst,0
alhamdulillah gak malu,2
"sch! sender pernah dikasih ini sama guru sender waktu smp mak jelbb pas dikasih , sekarang sender udah sma klas 2 tpi masih suka youtube-an apa lagi ngdrakor, bener bener susah banget lepasnya",4
"apapun group nya walau aku ga stan mereka, kalo ada yg keluar atau bubar rasa nya sedih bgt",5
nyenyak! semangat juga!!,2
"met pagii,semangat kegiatan hari inii havee a nicee dayy!",2
kok marah,4
"masih lemes, ayo lebih semangat",2
kaka juga iya wangi enak aja,2
"kalo dia marah sampe ngancurin barang kaya hp dia atau apa, plis tinggalin",0
"kamu boleh kok, dan kalau butuh temen cerita kamu bisa dm aku yaa. semangat nder",4
panik dia panik udah mau part nya wkwk,2
cuma drop biasa,4
"kalo nyolong, malu mah kedengeran ama yang punya",1
sudah ketebak kelanjutannya hohoho tentu saja aku tidak akan tertypu lagi dasar yajuj dan makjuj,4
"saya gak habis pikir petani kita sudah dibeginikan tapi masih aja mau pilih yang itu lagi dan lagi. dikasih tau malah marah, kapan sadarnya??",0
"semuanya sih, termasuk denise juga sedih juga harus ninggalin kakak-kakaknya",5
akuu suka banget,3
"kapal gue beneran karamm :"""" bahagia selalu kalian dengan jalannya masing2, sayonara",5
temen-temen gue aji mumpung semua bangsat,0
ya sprti biasa.kerja kerja dan kerja..,4
"panik bnggett, mana gue pemalu lagi adhh",1
"oke bahas concern pertama. 1. uang hilang krn pejabat korupsi. bp jamsostek itu diaudit sayang, segala pengeluaran harus dilaporkan. jd ga semudah itu korupsi. gue aja mau klaim uang taksi suka mager krn ribet, jd seringnya relain ajalah.",4
"pilihlah warna warna cerah, seperti hijau, biru, atau pink, untuk warna lantai dan tembok kamar mandi anda.",4
jangan sampai rakyatâ benci,0
"yakan, semangat ngapalin treasure nya",2
lagi suka banget lagu 127 yg the rainy night,3
"taun berganti bukan berarti orang gagal akan hidupnya tidak ada, ini bukti nyata kegagalan pria tapi seolah berbicara mewakili semua pria. jangan diambil hati, orang bodoh tiap tahun memang selalu ada.",4
aku gak bisa makan apa² nder sedih,5
elu jangan bikin gue marah,0
ora sedih yo.. kyk e we barang wingi upload nif.. wkwkwk,5
recovery 60% tapi tetep ga enak,5
b .. meskipun hype banget tapi kalau aku nggak terlalu suka sama alurnya ya nggak aku tonton..kadang mager juga buat nonton jadi cuman spoiler aja jadi tau ceritanya meskipun nggak nonton,4
suka heran sama tipe manusia yg ga ada angin ga ada ujan tau2 sinis bgt tiap diajak ngobrol. tp cuma ke lu doang. ke yg lain b aja. kek why? kasih tau aja napa salah w dimana,0
jangan masuk psikologi kalau gak suka hitung-hitungan atau gak suka berusaha. di psikologi ga harus pinter yang penting tekun dan konsisten karena banyak banget matkul yang sifat penugasannya jangka panjang dan butuh kesabaran dan konsistensi dari diri sendiri,4
"ah alibi siamah, bebeja weh teu bisa nahan sange, embung coli jadi weh predator. emosi pagi pagi.",0
semangat noona boleh abis ini sekalian bersihin akun gue :-),2
ini boleh ga si aku kecewa or marah sama dia haha.. cuma krn aku beli acrylic frame trs majang pc bareng sama polaroid ortuku dia blg gini apa aku doang yg sensi nih ya dikira nge kpop bikin lupa semua hal? bahkan ortu sendiri? lo bikin gw makin ga mau kenal spesies cowok dasar idiot,0
"benci bgt liat seorang profesional begini, keliatan bgt tukang nyinyir. emg di kedokteran gak ada kode etik yang mengatur tentang etika bersosmed ya?",0
gak tau kenapa suka banget liat foto xiumin rambutnya dibandoin gini,3
"iya bangett suka minderan, kalo nemenin temen yg suka nya cuma liat2 aja kadang suka malu banget",3
kulit ayam enak banget sih ga ada duanya,2
"kalo itu temen deket, kadang mereka kyk gitu tuh krn nganggep kamu santai, ga mudah marah, jd mereka nyaman aja godain km. solusinya km lebih tegas lagi aja, lebih ditunjukin kl km ga suka, jgn terlalu ga enakan..",4
"pepatah mengatakan bahwa : ""orang bodoh lebih berbahaya daripada penyakit menular"".",4
kalo gak takut sedih emang gak waras,4
loh aq aja bisa nangis lagi pas scene ini. nyampe bngt. selama ada irvan sakit sampe meninggoy dan full jessy nangis spy nyampe sedihnya ke pononton. tapj aq kok ga bisa ikutan sedih. cuma pas andin sesengukan di makam itu aq sempet ikutan sedih.,5
semangat mas,2
ada nad.. barusan. tapi takut makruh kalo marah-marah ngomong kasar.,1
semangat ych hari ini,2
",,,kalau ini beneren kiranya kau bahagia disana bersama orang lain.",2
sumpah sedih,5
"ini laki satu suka bener pout sekarang, gak tau apa ya aku paling gak bisa liat cowo pout ginii, gemess banget soalnyaa",3
"dari awal gw termasuk yang menikmati karyanya gofar, walaupun memang bahasanya vulgar dan sebagainya tapi bukankah itu pilihan ? kalau kalian gak suka yaudah, gak perlu nikmati karyanya.. lagian modelan gofar banyak banget kok luaran sana.. love gofar",3
"biar aku, menanti dirimu, melihatmu, ku rasa bahagia, kau sempurna, kaulah cinta sesungguhnya, kasih sayang ku bukan khayalan dalam rindu,",3
"ajak depa bertiga jalan-jalan santai petang di lcct. saja nak tengok kapal terbang landing. hakak kau suruh ambilkan gambar. habang apa lagi. keluarkan segala skill yang ada. guna smartphone cokia made in china jer. alhamdulillah, hakak kau puas hati dengan air tangan habang.",2
ya allah.. :(( turut sedih juga soalnya dia temen monday,5
"wah, ikut senang. selamat ulang tahun sender! boleh aku pakai twibbonnya juga?",2
anjing!! akun tolol,0
ganggu banget dan bikin risih.. pingin resign jadinya :( padahal aku suka pekerjaan ini,5
atau kalau mau kasih bunga mending yg ada pot nya sekalian. kali aja kalau cwe nya suka koleksi bunga hidup.,4
efek efeknya itu lo yg merah merah bikin takut,1
"sangat, sangat kesal dan merasa tidak enak. aku biasa memperkenalkan suasana keseluruhan album melalui highlight clip untuk setiap album.. tujuannya adalah untuk memaksimalkan dan meningkatkan karakteristik musik secara visual melalui video dengan kualitas terbaik.",0
dia mau marah pun lucu banget tapi jika masuk teel orang lain aq maloe,1
"glad to know that, semangat sender! itu tiap semester udah ada peningkatan bagus bgt. semoga dilancarin skripsinya ya ;3",2
semangat pagi dan tetap indah kan hari nya,2
"dengan kotak kecil dan hati merah kecil di dalamnya, aku juga ingin menyampaikan penuh suka, terima kasih, atas pertemanan indahmu tanpa pamrih. cc:",3
"baik, trs bisa ngertiin aku, trs suka ngelawak ga jelas, absurd, aneh. negatifnya dia ya cukup aku aja yg tau. selebihnya aku sayang sama dia. dari dia yg suka ngelawak ga jelas, selalu support aku, rela nganterin aku ke tempat jauh wkwk trs pendengar yang baik juga dia.",3
kabar dari kamulah yang sslalu ku tunggu.,4
"salam, phia. perkenalkan saya gading baskara, gading biasa disapa. sudah ada agenda apa untuk akhir pekannya?",4
demi apa gue seneng banget temen sirkel sma gue banyak yang suka anime,3
yah kecewa,5
"tapi sayang aku gabegitu suka foto foto, tapi kadang suka iri melihat hasil foto dari iphone. hmm",4
"tetua2 kampung cerita ketika dahulu wabah kolera menyerang, bnyk orang meninggal smp kuburan penuh. hmpr setiap hari rakyat meninggal krn wabah. membandingkan dgn cerita itu, jml org meninggal di kampung2 masih normal2, tdk ada lonjakan berarti. hapus saja status pandemi ini bung",4
"kaito : sayang, kalau hari minggu suka nonton apa | shin: mm,aku sih sukannya nonton pokemon sama fairy tail, kalau kamu? | kaito: aku sukanya nonton foto kamu karna aku lope you",3
suka kasih something ke pacar jadi kalau kamu milih aku gaakan bosen dan bakalan dibuat happy terus hehe kalau kamu tertarik bisa langsung check carrd aku atau dm ke agensi aku disini see u,3
kaget langsung bener,1
"yakan dia adeknya anjir?? gimana sih maksud lu anjir, masih pagi ini ya jangan buat emosi bgst.",0
"jadi keinget,, dulu suka bgt ma ini lagu ampe ngapain aja tuh nyanyi lagu ini, mandi,makan,kerja,santai aja nyanyiin nih lagu tanpa tau videoclip aslinya.. pas buka ytb and nonton vclip nya,, auto kicep saya tapi jujur lagunya emng bagus nagih lagi",4
panik knp atuh kk,4
"udah semangat lagi kan, chaeyi?",2
"temen ku banyak ternyata . suka bingung sama orang yang kalo chatingan tuh ada aja yang dibahas, kalo aku tuh males, semales itu apa lagi setelah nikah, suami dirumah terus, mau chatingan ama siapa lagi coba, kalo ngga penting penting banget palingan cuma jadi penonton story",4
ga tau knp vibe pagi ini sedih pol,5
sakit perutnya luar biasa bikin meringis,4
jdndhdjh jujur yaa ak suka covernya tp takut bgt bacanya makanya ga beli,1
ya allah aku salfok tempatku pulang gini aja aku sedih. kayari kayanya sudah tau rumahnya ya,5
vu que wahd marah yesraf 3liya w 3amarli jibi yedkom fougeh je vis kima nebghi ana n3ish w ntweeti cha nebghi w ndir cha y gouli rassi,0
shipper sebelah kalo ga suka sama noren ga ush mampir uda tau benci sama noren malah baca au nya kocak bngt lo,0
jgn gt nmbh sedih nie,5
single krna suka ilfeel kl dideketin org dan blm ada yg sesuai sm aku dan blm ada yg bs bikin nyaman,3
tl gue sepi bgt dah,5
"siapa nih yg ketagihan nonton all of us are dead (2021) di netflix? walaupun takut, tapi rasanya kenapa ya gak bisa berhenti nonton? kenapa ya kita suka banget nonton film horor? ternyata ada alasan ilmiahnya, lho! yuk, kepoin di sini",3
cinta adalah aksi bukan emosi,4
"done, wish me luck suka banget momen skz yang ini, lucu. selalu ketawa terus tysm!!",2
"jika basah karena hujan saja engkau resah, lalu bagaimana mungkin kau bilang akan membasuh hati yang lesu?..",5
hayoo ada amplop dibalik hanggar yaa kok takut ..,1
stretching biasa yg gw lakuin tuh child pose dan cobra pose dan biasa in 8 detik.,4
itu namanya garang tapi tetap bego,4
"bagiku,juara itu posisi dimna ada rasa puas yg mndtngkan kebahagiaan untk aku,mkhlk sekitar,tentu juga tuhan.smpai2 tuhan&makhluk bahagia akan lahirnya aku cnth kecil semut yg bahagia krn aku mmbrinya sbutir gula i",4
semangat kak,2
"apakah ini pertanda cintaa? getarannya sangat terasa kawan:) hanya melihat senyumnya saja, sudah bisa menaikkan zat glukosa yang ada di tubuhku",3
malu banget makxskxj mau pcran sama hyomin anjay,1
gua nyerah joki aja kali ya tugas poem ya allah kenapa aku bego b ing,0
"antum makin tampak bodoh sih ? banyak sumber yg dpt digunakan sebagai bahan perbandingan utk memperoleh informasi yg benar, bukan hanya lewat nuonline, seperti yg saya jelaskan diatas. jangan malas mencari atau browsing utk mendptkan informasi yg benar.",4
"suka rasa kacang merah, enak banget",3
hah kenapa suer kok pada kaget gtu,1
sedih bgt waktu salaman sama kucing,5
gua benci sabtu,0
"biasa nya gitu kalo abis ke lock, bakal balik kok",4
"aku janji perbaikin diri demi kamu, tapi maaf yaa kalo buat jaga diri aku gabisaa, aku benci diri aku sendiri",5
"puas harini boleh lepas dendam, selalu mai kerja hari sabtu jaa duk syok tengok org seberang rancak punya duk jogging apa.. settle 2 round arini alhamdulillah",2
wah ngeri nih sesepuh ternyata,1
chaeng kaget ga ya? berasa di surga gitu ga sih? disamperin bidadari,4
"foundation nya shiseido yg syncroskin, mau aku kasi buat hadiah ultahnya ibu itu katanya bagus, tapi harganya 550k~700k buat 50ml, aku sedih :"")",5
fav banget jelas payphone sisanya semua lagu mereka gua suka,3
"jangankan jatuh setetes air matamu, selembar daun jatuh pun allah tahu, jangan kau ragu akan kebesaran tuhan mu, yang telah mencukupi semua kebutuhan mu",4
buat kali ini gw ga ngerti sama jalan pikira lo gar yang jelas jelas vara lagi hamil goblokk dan satu lagi buat lo zara gw tau lo kaget kecewa sama kk lo tpi dia lagi hamil anjritt dan lo gatau alesan kenapa kk lo ngelakuin itu semua anjing emosi bngt gw,0
"aah i baru baca data. dah terbiasa tengok kes tinggi je, jadi takut",1
"betuul, aku suka di tl tapi pengen di dm juga cuman monoton banget kalau di dm makanya aku suka ghosting",4
harus beli donat biar ga sedih,4
kerenn semangat,2
ya allah mau nyerah tapi harus semangat :(,5
"gw terlalu kepo,seharusnya gw gk tau jadi tau tapi mau gmn lagi pas tau rasanya benci banget sama dia tapi di satu sisi gw kasian harus gmn juga gtw jadi ini hanya rasa kasian sj",5
aph yg membuat mu ragu nak?,4
sepi soalnya berkurang kegiatan makan dan minum,5
takde warning bodoh ni tikus just brushed past my leg,0
gue masih jengkel yaa sama temen temen sekelompok gue,0
"halo admin, mau tanya syarat untuk terbang dari juanda ke kualanamu kalau sudah vaksin dosis 2 pakai antigen saja/harus pcr ya?? dan tesnya bisa diambil di luar atau disediakan di bandara ya? karna saya naik penerbangan pertama besok. terima kasih!",4
"alhamdulillah pagipagi dapet kabar baik i'm soo happyy yayy ayang jimin udah sembuhh, tinggal pemulihan abis operasi nya aja ya..",2
"itu ceweknya udah kepalang malu juga teh jadi buru buru dibalikin, mau bayarin ntar dikira apa lagi gitu kan, orang gak kenal",4
